snip,costo_total_n_distinct,costo_total_stable_flag,costo_total_first,costo_total_last,monto_programado_anual_n_distinct,monto_programado_anual_stable_flag,monto_programado_anual_first,monto_programado_anual_last,montro_asignado_anual_n_distinct,montro_asignado_anual_stable_flag,montro_asignado_anual_first,montro_asignado_anual_last,monto_vigente_anual_n_distinct,monto_vigente_anual_stable_flag,monto_vigente_anual_first,monto_vigente_anual_last
347917,1,0,2475000.0,2475000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
347918,1,0,100000.0,100000.0,1,0,0.0,0.0,3,1,0.0,281900.0,3,1,0.0,281900.0
347919,1,0,79533.36,79533.36,1,0,0.0,0.0,3,1,0.0,139533.36,3,1,0.0,139533.36
347921,1,0,119215.27,119215.27,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
347923,1,0,213146.0,213146.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
347924,1,0,1607297.0,1607297.0,1,0,0.0,0.0,2,1,0.0,1389797.0,2,1,0.0,1389797.0
347925,1,0,30000.0,30000.0,1,0,0.0,0.0,2,1,0.0,55000.0,2,1,0.0,55000.0
347926,1,0,217703.0,217703.0,1,0,0.0,0.0,2,1,0.0,217703.0,2,1,0.0,217703.0
347927,1,0,3155659.12,3155659.12,1,0,0.0,0.0,2,1,0.0,1810355.91,2,1,0.0,1810355.91
347928,1,0,195215.27,195215.27,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
347929,1,0,1682200.0,1682200.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
347930,1,0,900000.0,900000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
347931,1,0,559200.0,559200.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
347932,1,0,3584369.72,3584369.72,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
347933,1,0,121600.0,121600.0,1,0,0.0,0.0,2,1,121600.0,238953.59,2,1,121600.0,238953.59
347934,1,0,90000.0,90000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
347935,1,0,4836800.0,4836800.0,1,0,3636800.0,3636800.0,1,0,0.0,0.0,2,1,0.0,3636800.0
347936,1,0,155000.0,155000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
347937,1,0,1092153.55,1092153.55,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
347938,1,0,371717.29,371717.29,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
347939,1,0,900000.0,900000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
347940,1,0,700000.0,700000.0,1,0,692500.0,692500.0,1,0,0.0,0.0,1,0,0.0,0.0
347941,1,0,734908.0,734908.0,1,0,0.0,0.0,2,1,0.0,782730.0,2,1,0.0,782730.0
347943,1,0,90000.0,90000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
347944,1,0,122500.0,122500.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
347945,1,0,633210.0,633210.0,1,0,0.0,0.0,2,1,0.0,633210.0,2,1,0.0,633210.0
347946,1,0,492130.6,492130.6,1,0,0.0,0.0,2,1,0.0,492130.6,2,1,0.0,492130.6
347947,1,0,3956342.36,3956342.36,1,0,0.0,0.0,2,1,0.0,5350296.82,2,1,0.0,5350296.82
347948,1,0,45600.0,45600.0,1,0,0.0,0.0,1,0,45600.0,45600.0,1,0,45600.0,45600.0
347949,1,0,1000000.0,1000000.0,1,0,0.0,0.0,2,1,0.0,1000000.0,2,1,0.0,1000000.0
347950,1,0,150000.0,150000.0,1,0,0.0,0.0,2,1,0.0,150000.0,2,1,0.0,150000.0
347951,1,0,240000.0,240000.0,1,0,0.0,0.0,2,1,0.0,240000.0,2,1,0.0,240000.0
347952,1,0,2774083.56,2774083.56,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
347954,1,0,450000.0,450000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
347955,1,0,1776707.0,1776707.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
347956,1,0,92500.0,92500.0,1,0,0.0,0.0,3,1,0.0,92000.0,3,1,0.0,92000.0
347957,1,0,437042.79,437042.79,1,0,0.0,0.0,3,1,0.0,700830.79,3,1,0.0,700830.79
347958,1,0,954960.0,954960.0,1,0,0.0,0.0,2,1,0.0,954960.0,2,1,0.0,954960.0
347959,1,0,900000.0,900000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
347960,1,0,213030.67,213030.67,1,0,0.0,0.0,2,1,0.0,179115.85,2,1,0.0,179115.85
347961,1,0,918000.0,918000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
347962,1,0,50000.0,50000.0,1,0,0.0,0.0,2,1,0.0,34590.36,2,1,0.0,34590.36
347963,1,0,292000.0,292000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
347964,1,0,132400.0,132400.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
347965,1,0,719000.0,719000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
347966,1,0,150000.0,150000.0,1,0,0.0,0.0,3,1,0.0,90450.0,3,1,0.0,90450.0
347968,1,0,1034927.0,1034927.0,1,0,0.0,0.0,2,1,0.0,1034927.0,2,1,0.0,1034927.0
347969,1,0,688570.0,688570.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
347970,1,0,3874559.34,3874559.34,1,0,0.0,0.0,2,1,0.0,7434152.24,2,1,0.0,7434152.24
347971,1,0,1750000.0,1750000.0,1,0,0.0,0.0,3,1,0.0,1583625.2,3,1,0.0,1583625.2
347972,1,0,200000.0,200000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
347973,1,0,643000.0,643000.0,1,0,0.0,0.0,3,1,0.0,607000.0,3,1,0.0,607000.0
347974,1,0,1600000.0,1600000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
347975,1,0,79000.0,79000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
347976,1,0,1441782.0,1441782.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
347977,1,0,1109000.0,1109000.0,1,0,0.0,0.0,3,1,0.0,1067500.0,3,1,0.0,1067500.0
347978,1,0,931389.0,931389.0,1,0,0.0,0.0,2,1,0.0,931389.0,2,1,0.0,931389.0
347979,1,0,60000.0,60000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
347980,2,1,1000000.0,2507730.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
347981,1,0,300000.0,300000.0,1,0,0.0,0.0,2,1,0.0,329252.0,2,1,0.0,329252.0
347982,1,0,390000.0,390000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
347983,1,0,4461100.0,4461100.0,1,0,0.0,0.0,3,1,0.0,4665015.76,3,1,0.0,4665015.76
347984,1,0,597464.0,597464.0,1,0,0.0,0.0,2,1,0.0,382064.0,2,1,0.0,382064.0
347985,1,0,5250000.0,5250000.0,1,0,3600000.0,3600000.0,1,0,0.0,0.0,2,1,0.0,3600000.0
347987,1,0,180000.0,180000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
347988,1,0,1500000.0,1500000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
347989,1,0,198800.0,198800.0,1,0,0.0,0.0,2,1,0.0,198800.0,2,1,0.0,198800.0
347990,1,0,1000000.0,1000000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
347991,1,0,250000.0,250000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
347993,1,0,90000.0,90000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
347994,1,0,858440.0,858440.0,1,0,0.0,0.0,2,1,0.0,858440.0,2,1,0.0,858440.0
347995,1,0,1100000.0,1100000.0,1,0,0.0,0.0,2,1,0.0,1100000.0,2,1,0.0,1100000.0
347996,1,0,1918402.0,1918402.0,1,0,1918402.0,1918402.0,1,0,0.0,0.0,2,1,0.0,1918402.0
347998,1,0,100000.0,100000.0,1,0,0.0,0.0,2,1,0.0,100000.0,2,1,0.0,100000.0
347999,1,0,250000.0,250000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348000,1,0,50000.0,50000.0,1,0,50000.0,50000.0,2,1,0.0,50000.0,2,1,0.0,50000.0
348001,1,0,324000.0,324000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348002,1,0,685000.0,685000.0,1,0,0.0,0.0,2,1,0.0,685000.0,2,1,0.0,685000.0
348003,1,0,180000.0,180000.0,1,0,0.0,0.0,2,1,0.0,180000.0,2,1,0.0,180000.0
348004,1,0,90000.0,90000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348005,1,0,395000.0,395000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348006,1,0,225000.0,225000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348008,1,0,1000000.0,1000000.0,1,0,0.0,0.0,2,1,0.0,1000000.0,2,1,0.0,1000000.0
348009,1,0,200000.0,200000.0,1,0,0.0,0.0,2,1,0.0,200000.0,2,1,0.0,200000.0
348010,1,0,540000.0,540000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348011,1,0,1302720.0,1302720.0,1,0,0.0,0.0,2,1,0.0,1302720.0,2,1,0.0,1302720.0
348012,1,0,3000000.0,3000000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348013,1,0,200000.0,200000.0,1,0,0.0,0.0,2,1,0.0,200000.0,2,1,0.0,200000.0
348014,1,0,4500000.0,4500000.0,1,0,0.0,0.0,2,1,0.0,4500000.0,2,1,0.0,4500000.0
348015,1,0,2536407.99,2536407.99,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348016,1,0,140100.0,140100.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348017,1,0,400000.0,400000.0,1,0,0.0,0.0,2,1,0.0,400000.0,2,1,0.0,400000.0
348018,1,0,295000.0,295000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348019,1,0,5977224.2,5977224.2,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348020,1,0,429187.2,429187.2,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348021,1,0,1973600.0,1973600.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348022,1,0,1366800.0,1366800.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348023,1,0,762000.0,762000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348024,1,0,1786000.0,1786000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348025,1,0,1000000.0,1000000.0,1,0,0.0,0.0,2,1,0.0,1000000.0,2,1,0.0,1000000.0
348026,1,0,1050700.0,1050700.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348027,1,0,562200.0,562200.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348028,1,0,1147200.0,1147200.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348029,1,0,600000.0,600000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348030,1,0,167500.0,167500.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348031,1,0,3782634.16,3782634.16,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348032,1,0,1068900.0,1068900.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348033,1,0,100000.0,100000.0,1,0,0.0,0.0,2,1,0.0,100000.0,2,1,0.0,100000.0
348034,1,0,537300.0,537300.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348035,1,0,1313560.0,1313560.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348036,1,0,300000.0,300000.0,1,0,0.0,0.0,2,1,0.0,300000.0,2,1,0.0,300000.0
348037,1,0,132700.0,132700.0,1,0,0.0,0.0,3,1,0.0,78502.0,3,1,0.0,78502.0
348038,1,0,50000.0,50000.0,1,0,0.0,0.0,2,1,0.0,50000.0,2,1,0.0,50000.0
348039,1,0,1500000.0,1500000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348040,1,0,713100.0,713100.0,1,0,0.0,0.0,3,1,0.0,752824.8,3,1,0.0,752824.8
348041,1,0,370000.0,370000.0,1,0,0.0,0.0,5,1,0.0,553000.0,5,1,0.0,553000.0
348042,1,0,1716000.0,1716000.0,1,0,0.0,0.0,3,1,0.0,1677370.0,3,1,0.0,1677370.0
348043,2,1,820000.0,1300370.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348044,1,0,668400.0,668400.0,1,0,0.0,0.0,3,1,0.0,712931.23,3,1,0.0,712931.23
348045,1,0,1161000.0,1161000.0,1,0,0.0,0.0,3,1,0.0,1002810.0,3,1,0.0,1002810.0
348046,1,0,1700000.0,1700000.0,1,0,0.0,0.0,2,1,0.0,1849000.0,2,1,0.0,1849000.0
348047,1,0,1278000.0,1278000.0,1,0,0.0,0.0,3,1,0.0,983900.0,3,1,0.0,983900.0
348048,1,0,7733000.0,7733000.0,1,0,0.0,0.0,3,1,0.0,9414880.02,3,1,0.0,9414880.02
348049,1,0,618477.5,618477.5,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348051,1,0,1348000.0,1348000.0,1,0,0.0,0.0,3,1,0.0,1154001.85,3,1,0.0,1154001.85
348052,1,0,585736.0,585736.0,1,0,0.0,0.0,2,1,0.0,585736.0,2,1,0.0,585736.0
348053,1,0,528500.0,528500.0,1,0,0.0,0.0,3,1,0.0,485000.0,3,1,0.0,485000.0
348056,1,0,1970500.0,1970500.0,1,0,0.0,0.0,3,1,0.0,1814700.0,3,1,0.0,1814700.0
348057,1,0,100000.0,100000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348058,1,0,231700.0,231700.0,1,0,0.0,0.0,2,1,0.0,231700.0,2,1,0.0,231700.0
348059,1,0,475000.0,475000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348060,1,0,1967936.0,1967936.0,1,0,0.0,0.0,2,1,0.0,1967936.0,2,1,0.0,1967936.0
348061,1,0,500000.0,500000.0,1,0,0.0,0.0,2,1,0.0,560000.0,2,1,0.0,560000.0
348063,1,0,586000.0,586000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348064,1,0,607500.0,607500.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348065,1,0,610600.0,610600.0,1,0,0.0,0.0,2,1,0.0,610600.0,2,1,0.0,610600.0
348066,1,0,326250.0,326250.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348067,1,0,290000.0,290000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348068,1,0,194500.0,194500.0,1,0,0.0,0.0,2,1,0.0,194500.0,2,1,0.0,194500.0
348069,1,0,300000.0,300000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348070,1,0,899175.0,899175.0,1,0,0.0,0.0,2,1,0.0,899175.0,2,1,0.0,899175.0
348071,1,0,50000.0,50000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348072,1,0,1182000.0,1182000.0,1,0,0.0,0.0,2,1,0.0,1180500.0,2,1,0.0,1180500.0
348073,1,0,2737500.0,2737500.0,1,0,0.0,0.0,2,1,0.0,2737500.0,2,1,0.0,2737500.0
348075,1,0,150000.0,150000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348076,1,0,1000000.0,1000000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348077,1,0,200000.0,200000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348078,1,0,350000.0,350000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348079,1,0,400000.0,400000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348080,1,0,600000.0,600000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348081,1,0,600000.0,600000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348082,1,0,180000.0,180000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348083,1,0,898000.0,898000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348084,1,0,150000.0,150000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348085,1,0,100000.0,100000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348086,2,1,1600000.0,1890000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348087,1,0,150000.0,150000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348088,1,0,200000.0,200000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348089,1,0,84000.0,84000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348090,1,0,300000.0,300000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348091,1,0,150000.0,150000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348092,1,0,1500000.0,1500000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348093,1,0,900000.0,900000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348094,1,0,450000.0,450000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348095,1,0,2625446.0,2625446.0,1,0,2625446.0,2625446.0,1,0,0.0,0.0,1,0,0.0,0.0
348096,1,0,250000.0,250000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348097,1,0,250000.0,250000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348098,1,0,200000.0,200000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348099,1,0,9931000.0,9931000.0,2,1,9931000.0,20000000.0,1,0,0.0,0.0,1,0,0.0,0.0
348100,1,0,175000.0,175000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348101,1,0,180000.0,180000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348102,1,0,90000.0,90000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348103,1,0,5358000.0,5358000.0,2,1,5358000.0,10000000.0,1,0,0.0,0.0,1,0,0.0,0.0
348104,1,0,90000.0,90000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348105,1,0,175000.0,175000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348106,1,0,1750000.0,1750000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348108,1,0,4510000.0,4510000.0,1,0,0.0,0.0,2,1,0.0,4510000.0,2,1,0.0,4510000.0
348109,1,0,107570.0,107570.0,1,0,0.0,0.0,2,1,0.0,107570.0,2,1,0.0,107570.0
348110,1,0,311600.0,311600.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348111,2,1,3088000.0,14942186.1,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348112,2,1,503379.3,598000.0,1,0,0.0,0.0,2,1,0.0,650300.0,2,1,0.0,650300.0
348113,1,0,1970762.8,1970762.8,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348117,1,0,1345681.0,1345681.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348118,3,1,10039807.0,11919550.74,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348120,1,0,90000.0,90000.0,1,0,0.0,0.0,2,1,0.0,89505.0,2,1,0.0,89505.0
348121,1,0,140000.0,140000.0,1,0,0.0,0.0,4,1,0.0,265000.0,4,1,0.0,265000.0
348122,1,0,947197.93,947197.93,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348123,1,0,126000.0,126000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348125,1,0,317693.0,317693.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348126,1,0,3617678.0,3617678.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348133,1,0,898853.4,898853.4,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348134,1,0,1000000.0,1000000.0,1,0,0.0,0.0,2,1,0.0,804724.68,2,1,0.0,804724.68
348138,1,0,500000.0,500000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348139,1,0,50000.0,50000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348140,1,0,300000.0,300000.0,1,0,0.0,0.0,4,1,0.0,295000.0,4,1,0.0,295000.0
348141,1,0,493169.0,493169.0,1,0,0.0,0.0,2,1,0.0,520152.97,2,1,0.0,520152.97
348142,1,0,150000.0,150000.0,1,0,0.0,0.0,4,1,0.0,239800.0,4,1,0.0,239800.0
348143,1,0,300000.0,300000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348144,1,0,112500.0,112500.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348146,1,0,107137.0,107137.0,1,0,0.0,0.0,2,1,0.0,191937.0,2,1,0.0,191937.0
348147,1,0,623377.6,623377.6,1,0,0.0,0.0,2,1,0.0,623377.6,2,1,0.0,623377.6
348149,1,0,1575000.0,1575000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348150,1,0,327000.0,327000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348151,1,0,75000.0,75000.0,1,0,0.0,0.0,4,1,0.0,117249.79,4,1,0.0,117249.79
348152,1,0,5428836.05,5428836.05,1,0,0.0,0.0,3,1,0.0,5486397.05,3,1,0.0,5486397.05
348153,1,0,100681.4,100681.4,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348154,1,0,1327050.0,1327050.0,1,0,0.0,0.0,5,1,0.0,1305300.0,5,1,0.0,1305300.0
348156,1,0,470000.0,470000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348158,1,0,100985.0,100985.0,1,0,0.0,0.0,2,1,0.0,100985.0,2,1,0.0,100985.0
348159,1,0,150000.0,150000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348161,1,0,1137750.0,1137750.0,1,0,0.0,0.0,3,1,0.0,972250.0,3,1,0.0,972250.0
348162,1,0,596600.0,596600.0,1,0,0.0,0.0,6,1,0.0,727749.81,6,1,0.0,727749.81
348163,1,0,50000.0,50000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348164,1,0,490427.25,490427.25,1,0,0.0,0.0,3,1,0.0,530427.25,3,1,0.0,530427.25
348165,1,0,145698.29,145698.29,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348167,1,0,70892.0,70892.0,1,0,0.0,0.0,2,1,0.0,70892.0,2,1,0.0,70892.0
348171,1,0,2500000.0,2500000.0,1,0,0.0,0.0,2,1,0.0,2500000.0,2,1,0.0,2500000.0
348172,1,0,1244000.0,1244000.0,1,0,0.0,0.0,7,1,0.0,2710350.0,7,1,0.0,2710350.0
348174,1,0,3722800.0,3722800.0,1,0,0.0,0.0,4,1,0.0,5896098.2,4,1,0.0,5896098.2
348175,1,0,500000.0,500000.0,1,0,0.0,0.0,2,1,0.0,599973.0,2,1,0.0,599973.0
348176,1,0,410000.0,410000.0,1,0,0.0,0.0,7,1,0.0,551400.0,7,1,0.0,551400.0
348178,1,0,10080323.0,10080323.0,1,0,0.0,0.0,2,1,0.0,10747372.14,2,1,0.0,10747372.14
348179,1,0,143000.0,143000.0,1,0,0.0,0.0,3,1,0.0,178000.0,3,1,0.0,178000.0
348180,1,0,8953000.0,8953000.0,1,0,0.0,0.0,3,1,0.0,5974120.8,3,1,0.0,5974120.8
348181,1,0,605733.84,605733.84,1,0,0.0,0.0,3,1,0.0,1112321.95,3,1,0.0,1112321.95
348182,1,0,600000.0,600000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348185,1,0,1731000.0,1731000.0,1,0,0.0,0.0,2,1,0.0,1731000.0,2,1,0.0,1731000.0
348186,1,0,120000.0,120000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348187,1,0,810467.68,810467.68,1,0,0.0,0.0,2,1,0.0,810467.68,2,1,0.0,810467.68
348188,1,0,856266.84,856266.84,1,0,0.0,0.0,2,1,0.0,885756.03,2,1,0.0,885756.03
348189,1,0,1300000.0,1300000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348191,1,0,3859642.6,3859642.6,1,0,0.0,0.0,3,1,0.0,7551411.28,3,1,0.0,7551411.28
348192,1,0,332000.0,332000.0,1,0,0.0,0.0,4,1,0.0,1232819.2,4,1,0.0,1232819.2
348194,1,0,400000.0,400000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348195,1,0,525870.72,525870.72,1,0,0.0,0.0,2,1,0.0,550370.72,2,1,0.0,550370.72
348196,1,0,1560700.0,1560700.0,1,0,0.0,0.0,7,1,0.0,1891494.0,7,1,0.0,1891494.0
348197,1,0,208385.0,208385.0,1,0,0.0,0.0,2,1,0.0,269160.0,2,1,0.0,269160.0
348199,1,0,500000.0,500000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348200,1,0,25000.0,25000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348201,1,0,465000.0,465000.0,1,0,0.0,0.0,2,1,0.0,465000.0,2,1,0.0,465000.0
348202,1,0,370000.0,370000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348203,1,0,1203800.0,1203800.0,1,0,0.0,0.0,7,1,0.0,1446050.0,7,1,0.0,1446050.0
348204,1,0,157334.53,157334.53,1,0,0.0,0.0,2,1,0.0,157334.53,2,1,0.0,157334.53
348206,1,0,2989550.0,2989550.0,1,0,0.0,0.0,2,1,0.0,2989550.0,2,1,0.0,2989550.0
348207,1,0,740000.0,740000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348208,1,0,947199.0,947199.0,1,0,0.0,0.0,2,1,0.0,947199.0,2,1,0.0,947199.0
348209,1,0,265717.0,265717.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348210,1,0,300000.0,300000.0,1,0,0.0,0.0,3,1,0.0,299500.0,3,1,0.0,299500.0
348211,1,0,175000.0,175000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348212,1,0,753673.0,753673.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
348213,1,0,305586.0,305586.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
